  3500.00000     0.000000000000
  3500.90000     0.000000000000
  3501.80000     0.000000000000
  3502.70000     0.000000000000
  3503.60000     0.000000000000
  3504.50000     0.000000000000
  3505.40000     0.000000000000
  3506.30000     0.000000000000
  3507.20000     0.000000000000
  3508.10000     0.000000000000
  3509.00000     0.000000000000
  3509.90000     0.000000000000
  3510.80000     0.000000000000
  3511.70000     0.000000000000
  3512.60000     0.000000000000
  3513.50000     0.000000000000
  3514.40000     0.000000000000
  3515.30000     0.000000000000
  3516.20000     0.000000000000
  3517.10000     0.000000000000
  3518.00000     0.000000000000
  3518.90000     0.000000000000
  3519.80000     0.000000000000
  3520.70000     0.000000000000
  3521.60000     0.000000000000
  3522.50000     0.000000000000
  3523.40000     0.000000000000
  3524.30000     0.000000000000
  3525.20000     0.000000000000
  3526.10000     0.000000000000
  3527.00000     0.000000000000
  3527.90000     0.000000000000
  3528.80000     0.000000000000
  3529.70000     0.000000000000
  3530.60000     0.000000000000
  3531.50000     0.000000000000
  3532.40000    -0.000000002189
  3533.30000    -0.005920090247
  3534.20000    -0.117171570659
  3535.10000     1.883725881577
  3536.00000     3.106019020081
  3536.90000     3.004947185516
  3537.80000     3.006291151047
  3538.70000     3.013816356659
  3539.60000     3.033309936523
  3540.50000     3.056247711182
  3541.40000     3.085688829422
  3542.30000     3.105381488800
  3543.20000     3.084135532379
  3544.10000     3.045373916626
  3545.00000     3.032053947449
  3545.90000     3.058091402054
  3546.80000     3.090973138809
  3547.70000     3.097435474396
  3548.60000     3.082243204117
  3549.50000     3.062904834747
  3550.40000     3.057164192200
  3551.30000     3.050148963928
  3552.20000     3.027540206909
  3553.10000     2.973397254944
  3554.00000     2.915966033936
  3554.90000     2.944392681122
  3555.80000     3.025422096252
  3556.70000     3.070957899094
  3557.60000     3.064620971680
  3558.50000     3.063518047333
  3559.40000     3.092285871506
  3560.30000     3.088506221771
  3561.20000     3.071847438812
  3562.10000     3.065599918365
  3563.00000     3.061003684998
  3563.90000     3.056149005890
  3564.80000     3.056857585907
  3565.70000     3.063702106476
  3566.60000     3.056299686432
  3567.50000     3.043075084686
  3568.40000     3.050040960312
  3569.30000     3.050400733948
  3570.20000     2.947566032410
  3571.10000     2.871456384659
  3572.00000     2.845124244690
  3572.90000     2.824423789978
  3573.80000     2.789067268372
  3574.70000     2.810956716537
  3575.60000     2.853104114532
  3576.50000     2.855859279633
  3577.40000     2.857627391815
  3578.30000     2.890700817108
  3579.20000     2.943061113358
  3580.10000     2.938913822174
  3581.00000     2.935946226120
  3581.90000     2.955903053284
  3582.80000     2.954089403152
  3583.70000     2.963341951370
  3584.60000     2.924468040466
  3585.50000     2.781828641891
  3586.40000     2.645566940308
  3587.30000     2.631199836731
  3588.20000     2.737541675568
  3589.10000     2.837145805359
  3590.00000     2.856231451035
  3590.90000     2.839691638947
  3591.80000     2.843143701553
  3592.70000     2.841033458710
  3593.60000     2.834112405777
  3594.50000     2.828950881958
  3595.40000     2.846610069275
  3596.30000     2.856364727020
  3597.20000     2.855080127716
  3598.10000     2.827909946442
  3599.00000     2.787091255188
  3599.90000     2.746702671051
  3600.80000     2.697084188461
  3601.70000     2.692278862000
  3602.60000     2.740618944168
  3603.50000     2.778129339218
  3604.40000     2.796633958817
  3605.30000     2.815868377686
  3606.20000     2.836209774017
  3607.10000     2.848791122437
  3608.00000     2.852938652039
  3608.90000     2.864885807037
  3609.80000     2.872820377350
  3610.70000     2.832617044449
  3611.60000     2.745922327042
  3612.50000     2.664715051651
  3613.40000     2.655439376831
  3614.30000     2.727460622787
  3615.20000     2.810987949371
  3616.10000     2.860972404480
  3617.00000     2.856941223145
  3617.90000     2.826679944992
  3618.80000     2.831725120544
  3619.70000     2.864913702011
  3620.60000     2.875965118408
  3621.50000     2.861750125885
  3622.40000     2.849170446396
  3623.30000     2.847953796387
  3624.20000     2.848393440247
  3625.10000     2.857363224030
  3626.00000     2.852787494659
  3626.90000     2.839030504227
  3627.80000     2.834807157516
  3628.70000     2.832067489624
  3629.60000     2.830271720886
  3630.50000     2.808650255203
  3631.40000     2.762547492981
  3632.30000     2.687507629395
  3633.20000     2.565227746964
  3634.10000     2.510212898254
  3635.00000     2.614755630493
  3635.90000     2.720914840698
  3636.80000     2.782315731049
  3637.70000     2.840455770493
  3638.60000     2.833226919174
  3639.50000     2.806791543961
  3640.40000     2.845589876175
  3641.30000     2.859395503998
  3642.20000     2.801667690277
  3643.10000     2.795497894287
  3644.00000     2.827074050903
  3644.90000     2.799291849136
  3645.80000     2.775785446167
  3646.70000     2.758148193359
  3647.60000     2.728840827942
  3648.50000     2.710047960281
  3649.40000     2.733054161072
  3650.30000     2.743274211884
  3651.20000     2.739953994751
  3652.10000     2.749455928802
  3653.00000     2.768359184265
  3653.90000     2.763664722443
  3654.80000     2.763434886932
  3655.70000     2.760596275330
  3656.60000     2.749406814575
  3657.50000     2.767092466354
  3658.40000     2.778620243073
  3659.30000     2.752664566040
  3660.20000     2.751750469208
  3661.10000     2.745998620987
  3662.00000     2.707821130753
  3662.90000     2.674722909927
  3663.80000     2.658982992172
  3664.70000     2.642388343811
  3665.60000     2.635997772217
  3666.50000     2.649681568146
  3667.40000     2.666873931885
  3668.30000     2.668958425522
  3669.20000     2.686944007874
  3670.10000     2.705246448517
  3671.00000     2.687228202820
  3671.90000     2.677159786224
  3672.80000     2.706103324890
  3673.70000     2.739594936371
  3674.60000     2.750397920609
  3675.50000     2.725626468658
  3676.40000     2.701063871384
  3677.30000     2.682970523834
  3678.20000     2.653633594513
